owner,repo,full_name,input_language,input_license_family,input_spdx,input_stars,api_status,api_html_url,api_license_spdx,api_license_name,api_license_key,api_license_family,api_stars,api_archived,api_disabled,api_created_at,api_updated_at,api_pushed_at,api_default_branch,api_latest_commit_sha
iphelix,pack,iphelix/pack,Python,permissive,,,ok,https://github.com/iphelix/pack,BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",bsd-3-clause,Permissive,854,False,False,2013-07-16T18:40:29Z,2025-08-27T12:53:05Z,2019-12-10T22:58:14Z,master,622dd925bfd320d57700b1dc9b39318658adfed0
laike9m,pdir2,laike9m/pdir2,Python,permissive,,,ok,https://github.com/laike9m/pdir2,MIT,MIT License,mit,Permissive,1329,False,False,2017-02-27T13:58:20Z,2025-08-19T02:05:26Z,2024-10-10T17:00:41Z,master,780d1c98acb124e102d2e10d24a844192fd149f0
evalplus,evalplus,evalplus/evalplus,Python,permissive,,,ok,https://github.com/evalplus/evalplus,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,1564,False,False,2023-04-15T04:20:10Z,2025-08-27T03:08:11Z,2025-08-19T22:29:46Z,master,dac1da40276aff8c965bdf351952aaf6bfeb3cc9
TingFree,NLPer-Arsenal,TingFree/NLPer-Arsenal,Python,permissive,,,ok,https://github.com/TingFree/NLPer-Arsenal,MIT,MIT License,mit,Permissive,2226,False,False,2020-05-27T10:51:10Z,2025-08-26T15:35:33Z,2023-08-29T16:20:03Z,master,f8567c4831434575e402fd023b6ee010ce4c800a
modal-labs,modal-examples,modal-labs/modal-examples,Python,permissive,,,ok,https://github.com/modal-labs/modal-examples,MIT,MIT License,mit,Permissive,946,False,False,2022-08-24T08:15:05Z,2025-08-26T21:35:32Z,2025-08-26T22:47:00Z,main,5173c788b07ee6d2fdd07cf28681683fcb20a7e1
sail-sg,EditAnything,sail-sg/EditAnything,Python,permissive,,,ok,https://github.com/sail-sg/EditAnything,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,3412,False,False,2023-04-09T08:48:36Z,2025-08-21T09:40:40Z,2025-02-23T04:58:34Z,main,8d2db4ae4a39eb0817f5a8f3d85cdde3f396e3c3
Turing-Project,AntiFraudChatBot,Turing-Project/AntiFraudChatBot,Python,permissive,,,ok,https://github.com/Turing-Project/AntiFraudChatBot,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,2240,False,False,2022-11-30T05:22:55Z,2025-08-24T13:06:18Z,2023-02-16T01:40:57Z,main,a912198e2b23184709e22a6cdd049f8f965d2aa8
chiphuyen,sniffly,chiphuyen/sniffly,Python,permissive,,,ok,https://github.com/chiphuyen/sniffly,MIT,MIT License,mit,Permissive,824,False,False,2025-07-15T16:53:39Z,2025-08-27T15:12:24Z,2025-08-08T18:38:03Z,main,a237d7e9a9b37181626c049046c99b496f6c33c5
braindecode,braindecode,braindecode/braindecode,Python,permissive,,,ok,https://github.com/braindecode/braindecode,BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",bsd-3-clause,Permissive,990,False,False,2020-01-07T13:54:45Z,2025-08-27T15:19:54Z,2025-08-27T11:11:29Z,master,d9e3200a3b284d40ef649979b1efafe20b503861
8080labs,pyforest,8080labs/pyforest,Python,permissive,,,ok,https://github.com/8080labs/pyforest,MIT,MIT License,mit,Permissive,1114,False,False,2019-08-12T07:35:46Z,2025-08-07T17:11:48Z,2024-07-16T16:30:54Z,master,4b7f71ac2adcc296cf520e1a931cedf1be507567
tducret,amazon-scraper-python,tducret/amazon-scraper-python,Python,permissive,,,ok,https://github.com/tducret/amazon-scraper-python,MIT,MIT License,mit,Permissive,880,False,False,2018-06-02T14:03:18Z,2025-07-13T00:58:45Z,2020-10-13T06:29:45Z,master,30f812f0d2f2e7dd2f2af7ec1ad23626a0a0cabd
gmalivenko,pytorch2keras,gmalivenko/pytorch2keras,Python,permissive,,,ok,https://github.com/gmalivenko/pytorch2keras,MIT,MIT License,mit,Permissive,860,False,False,2017-11-16T20:21:43Z,2025-08-27T12:14:50Z,2022-12-08T11:42:52Z,master,9cd26e9e6698e1f07e455dbb94c15ecff53fb788
google-research,pix2struct,google-research/pix2struct,Python,permissive,,,ok,https://github.com/google-research/pix2struct,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,657,False,False,2022-10-11T12:38:28Z,2025-08-07T01:21:09Z,2025-06-03T14:48:42Z,main,67e9f3080850d063c74d65f6336ac86fe817fb04
babybuddy,babybuddy,babybuddy/babybuddy,Python,permissive,,,ok,https://github.com/babybuddy/babybuddy,BSD-2-Clause,"BSD 2-Clause ""Simplified"" License",bsd-2-clause,Permissive,2463,False,False,2017-10-22T20:02:57Z,2025-08-27T14:33:11Z,2025-08-11T17:28:50Z,master,661f2ff77b31b292a6545d08531c38e08f1be38c
KartikTalwar,Duolingo,KartikTalwar/Duolingo,Python,permissive,,,ok,https://github.com/KartikTalwar/Duolingo,MIT,MIT License,mit,Permissive,873,False,False,2013-07-03T06:37:13Z,2025-08-18T01:07:48Z,2024-04-12T09:21:32Z,master,9e552ba4b03be8dff44e1de6e55d7c845d53c897
atb033,multi_agent_path_planning,atb033/multi_agent_path_planning,Python,permissive,,,ok,https://github.com/atb033/multi_agent_path_planning,MIT,MIT License,mit,Permissive,1336,False,False,2019-05-01T07:39:41Z,2025-08-24T10:19:38Z,2023-04-05T15:02:42Z,master,89f69e11944b172e11c3bcbbecc57344eaa4be9c
YerevaNN,mimic3-benchmarks,YerevaNN/mimic3-benchmarks,Python,permissive,,,ok,https://github.com/YerevaNN/mimic3-benchmarks,MIT,MIT License,mit,Permissive,849,False,False,2016-09-08T05:08:10Z,2025-08-24T22:57:10Z,2023-04-16T20:20:40Z,master,ea0314c7cbd369f62e2237ace6f683740f867e3a
vye16,shape-of-motion,vye16/shape-of-motion,Python,permissive,,,ok,https://github.com/vye16/shape-of-motion,MIT,MIT License,mit,Permissive,1091,False,False,2024-05-17T22:47:58Z,2025-08-25T04:36:04Z,2025-08-02T02:59:14Z,main,579753e1c7ba96f60cd7690e5b835627bd1935e9
pypa,build,pypa/build,Python,permissive,,,ok,https://github.com/pypa/build,MIT,MIT License,mit,Permissive,809,False,False,2020-05-10T16:20:46Z,2025-08-25T16:52:22Z,2025-08-25T18:22:58Z,main,9dd107028a384fe8358d6d9f20bef80ef27ec3bf
freeCodeCamp,awesome-quincy-larson-emails,freeCodeCamp/awesome-quincy-larson-emails,Python,permissive,,,ok,https://github.com/freeCodeCamp/awesome-quincy-larson-emails,MIT,MIT License,mit,Permissive,1164,False,False,2021-02-16T09:56:30Z,2025-08-27T15:17:47Z,2025-08-04T12:39:53Z,main,556d00160f1cb137ae2db1b78d7bc00682bc1963
jonasrauber,eagerpy,jonasrauber/eagerpy,Python,permissive,,,ok,https://github.com/jonasrauber/eagerpy,MIT,MIT License,mit,Permissive,695,False,False,2019-10-23T14:21:50Z,2025-08-09T15:50:08Z,2023-03-25T01:30:23Z,master,5b3b37a1e8c49aa3d34b3ed87a5075a20fd50f2f
online-ml,river,online-ml/river,Python,permissive,,,ok,https://github.com/online-ml/river,BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",bsd-3-clause,Permissive,5500,False,False,2019-01-24T15:18:26Z,2025-08-27T14:51:06Z,2025-08-27T02:16:05Z,main,62ae562288390e95fc06c3708ed639df2596a723
whitesmith,hawkpost,whitesmith/hawkpost,Python,permissive,,,ok,https://github.com/whitesmith/hawkpost,MIT,MIT License,mit,Permissive,953,False,False,2016-04-02T15:38:13Z,2025-07-03T13:53:20Z,2024-12-09T04:45:37Z,master,1a6d064a7def9bc6081746361ba01c50561f0feb
open-compass,VLMEvalKit,open-compass/VLMEvalKit,Python,permissive,,,ok,https://github.com/open-compass/VLMEvalKit,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,2965,False,False,2023-12-01T08:18:11Z,2025-08-27T07:55:59Z,2025-08-20T03:11:54Z,main,9e6449d16d6a942cac4b51fe6f6137e022605396
splunk,splunk-sdk-python,splunk/splunk-sdk-python,Python,permissive,,,ok,https://github.com/splunk/splunk-sdk-python,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,714,False,False,2011-03-20T23:20:06Z,2025-08-26T11:47:34Z,2025-08-27T12:02:56Z,master,352ee1222d8ece18daeb4ddaebbcadf8ffef4a66
Alibaba-MIIL,ASL,Alibaba-MIIL/ASL,Python,permissive,,,ok,https://github.com/Alibaba-MIIL/ASL,MIT,MIT License,mit,Permissive,771,False,False,2020-09-29T12:40:13Z,2025-08-19T08:41:44Z,2023-08-04T19:49:20Z,main,8c9e0bd8d5d450cf19093363fc08aa7244ad4408
python-attrs,cattrs,python-attrs/cattrs,Python,permissive,,,ok,https://github.com/python-attrs/cattrs,MIT,MIT License,mit,Permissive,936,False,False,2016-08-28T16:45:58Z,2025-08-26T00:05:31Z,2025-08-04T11:43:31Z,main,7943a6a80fc0ec3a03468dd4c4eff123620625ad
holgerd77,django-dynamic-scraper,holgerd77/django-dynamic-scraper,Python,permissive,,,ok,https://github.com/holgerd77/django-dynamic-scraper,BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",bsd-3-clause,Permissive,1159,False,False,2011-12-16T18:57:47Z,2025-08-15T08:04:19Z,2022-02-19T21:12:06Z,master,48943f6a9f911b7f410ce084f6d0ccc9af3a90cf
kivymd,KivyMD,kivymd/KivyMD,Python,permissive,,,ok,https://github.com/kivymd/KivyMD,MIT,MIT License,mit,Permissive,2386,False,False,2018-08-29T18:16:24Z,2025-08-27T12:17:45Z,2025-08-02T05:50:59Z,master,d2f77408999d0298cfbdf75c89d66649880d7492
librosa,librosa,librosa/librosa,Python,permissive,,,ok,https://github.com/librosa/librosa,ISC,ISC License,isc,Permissive,7846,False,False,2012-10-20T14:21:01Z,2025-08-27T07:52:45Z,2025-08-22T16:57:05Z,main,e403272fc984bc4aeb316e5f15899042224bb9fe
NovaSky-AI,SkyRL,NovaSky-AI/SkyRL,Python,permissive,,,ok,https://github.com/NovaSky-AI/SkyRL,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,765,False,False,2025-04-22T17:33:31Z,2025-08-27T03:00:23Z,2025-08-26T22:48:41Z,main,71c954b35364a725904c78fe15efb87b2765db77
gpt-omni,mini-omni2,gpt-omni/mini-omni2,Python,permissive,,,ok,https://github.com/gpt-omni/mini-omni2,MIT,MIT License,mit,Permissive,1792,False,False,2024-10-14T15:30:00Z,2025-08-27T09:31:26Z,2025-01-16T14:20:25Z,main,75f450ea4e7dc1e52a7fc0e4dcf45b4c3d45ab98
gensyn-ai,rl-swarm,gensyn-ai/rl-swarm,Python,permissive,,,ok,https://github.com/gensyn-ai/rl-swarm,MIT,MIT License,mit,Permissive,1307,False,False,2025-02-25T04:21:53Z,2025-08-27T15:02:04Z,2025-08-27T15:02:43Z,main,8a0315d3c1d839201cf720baf98fcd31e4e7a5e3
carykh,jumpcutter,carykh/jumpcutter,Python,permissive,,,ok,https://github.com/carykh/jumpcutter,MIT,MIT License,mit,Permissive,3120,False,False,2019-04-10T18:50:55Z,2025-08-27T05:47:57Z,2024-02-28T16:25:32Z,master,64536b0bf45c79058d1b152c0b10572dd2e07302
Zulko,moviepy,Zulko/moviepy,Python,permissive,,,ok,https://github.com/Zulko/moviepy,MIT,MIT License,mit,Permissive,13844,False,False,2013-08-12T09:39:28Z,2025-08-27T06:38:21Z,2025-08-24T18:41:39Z,master,70f6917138768f9b8458ce0e1a4d7b752e19ed92
Barca0412,Introduction-to-Quantitative-Finance,Barca0412/Introduction-to-Quantitative-Finance,Python,permissive,,,ok,https://github.com/Barca0412/Introduction-to-Quantitative-Finance,MIT,MIT License,mit,Permissive,804,False,False,2023-08-04T04:10:47Z,2025-08-27T14:40:37Z,2025-07-10T04:44:13Z,main,cf249a68bff45f1b7d41e66941bfa81a4297e2e3
nok,sklearn-porter,nok/sklearn-porter,Python,permissive,,,ok,https://github.com/nok/sklearn-porter,BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",bsd-3-clause,Permissive,1304,False,False,2016-06-22T22:21:34Z,2025-08-27T13:27:20Z,2024-06-12T09:16:57Z,main,2509355ec7a421290819308b72ab5de71f83dd5e
google-research,tapas,google-research/tapas,Python,permissive,,,ok,https://github.com/google-research/tapas,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,1194,False,False,2020-03-31T15:14:39Z,2025-08-27T12:22:47Z,2024-07-22T13:51:30Z,master,569a3c31451d941165bd10783f73f494406b3906
pypa,hatch,pypa/hatch,Python,permissive,,,ok,https://github.com/pypa/hatch,MIT,MIT License,mit,Permissive,6786,False,False,2017-05-31T23:37:53Z,2025-08-27T13:30:11Z,2025-04-07T16:19:44Z,master,4ebce0e1fe8bf0fcdef587a704c207a063d72575
microsoft,OpenAIWorkshop,microsoft/OpenAIWorkshop,Python,permissive,,,ok,https://github.com/microsoft/OpenAIWorkshop,MIT,MIT License,mit,Permissive,607,False,False,2023-02-22T16:58:45Z,2025-08-23T01:53:41Z,2025-08-15T21:25:05Z,main,e298c6dbd44f59714518e4c12b1d68f7c814ffc9
open-mmlab,mmaction2,open-mmlab/mmaction2,Python,permissive,,,ok,https://github.com/open-mmlab/mmaction2,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,4732,False,False,2020-07-11T07:19:10Z,2025-08-27T03:15:51Z,2024-08-14T07:45:53Z,main,4d6c93474730cad2f25e51109adcf96824efc7a3
miguelgrinberg,microblog,miguelgrinberg/microblog,Python,permissive,,,ok,https://github.com/miguelgrinberg/microblog,MIT,MIT License,mit,Permissive,4716,False,False,2012-12-17T06:01:19Z,2025-08-27T14:40:04Z,2025-04-06T19:01:35Z,main,a975ef64864354867c88e0ed3a17ba7d17dca752
microsoft,WindowsAgentArena,microsoft/WindowsAgentArena,Python,permissive,,,ok,https://github.com/microsoft/WindowsAgentArena,MIT,MIT License,mit,Permissive,757,False,False,2024-07-29T15:31:40Z,2025-08-27T06:20:17Z,2025-04-30T14:49:41Z,main,6d39ed88c545a0d40a7a02e39b928e278df7332b
gqylpy,systempath,gqylpy/systempath,Python,permissive,,,ok,https://github.com/gqylpy/systempath,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,651,False,False,2022-09-23T11:04:00Z,2025-08-19T03:28:17Z,2024-11-15T00:55:44Z,master,5f26b2048cbabb938c3c8f69a22af10865496315
livingbio,typed-ffmpeg,livingbio/typed-ffmpeg,Python,permissive,,,ok,https://github.com/livingbio/typed-ffmpeg,MIT,MIT License,mit,Permissive,1064,False,False,2023-11-24T06:19:53Z,2025-08-27T06:07:34Z,2025-08-18T03:55:20Z,main,23f1089336b333f8df85f4833922337adff9863c
sockeye44,instavpn,sockeye44/instavpn,Python,permissive,,,ok,https://github.com/sockeye44/instavpn,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,843,False,False,2014-11-15T15:13:52Z,2025-08-03T04:01:44Z,2023-02-06T20:16:06Z,master,3bca077a42d0935bc3b5ac56862ffaee6135317a
altryne,chatGPT-telegram-bot,altryne/chatGPT-telegram-bot,Python,permissive,,,ok,https://github.com/altryne/chatGPT-telegram-bot,MIT,MIT License,mit,Permissive,1667,False,False,2022-12-02T22:49:22Z,2025-08-27T14:26:36Z,2023-03-01T18:48:18Z,main,a11cc60adc31c4661724605dab7df6cd6bed3f5d
palash1992,GEM,palash1992/GEM,Python,permissive,,,ok,https://github.com/palash1992/GEM,BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",bsd-3-clause,Permissive,1286,False,False,2017-05-08T08:55:15Z,2025-07-24T13:31:30Z,2023-11-05T22:04:24Z,master,ae8e92d34213f5785757b4a0943bd7d8d337adb3
lotus-data,lotus,lotus-data/lotus,Python,permissive,,,ok,https://github.com/lotus-data/lotus,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,1265,False,False,2024-07-16T16:39:06Z,2025-08-25T23:45:36Z,2025-08-27T08:26:08Z,main,dd441bd7f8b95c9757ffb2c9e6587851d09f00b9
greatscottgadgets,luna,greatscottgadgets/luna,Python,permissive,,,ok,https://github.com/greatscottgadgets/luna,BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",bsd-3-clause,Permissive,1048,False,False,2019-10-17T06:45:30Z,2025-08-25T16:49:04Z,2025-08-22T10:10:12Z,main,6771b6d4600d9929880f77e7fce618887b850f73
kijai,ComfyUI-MochiWrapper,kijai/ComfyUI-MochiWrapper,Python,permissive,,,ok,https://github.com/kijai/ComfyUI-MochiWrapper,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,788,False,False,2024-10-23T12:34:28Z,2025-08-27T06:27:44Z,2024-11-11T13:54:57Z,main,e1bd05240ac31b72166e9d952c75dd5735352311
Vision-CAIR,MiniGPT-4,Vision-CAIR/MiniGPT-4,Python,permissive,,,ok,https://github.com/Vision-CAIR/MiniGPT-4,BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",bsd-3-clause,Permissive,25734,False,False,2023-04-15T22:17:09Z,2025-08-27T07:24:20Z,2024-09-02T09:07:21Z,main,d94738a7626ec43eba6c2cddf3cd2043f1a9689a
python-mechanize,mechanize,python-mechanize/mechanize,Python,permissive,,,ok,https://github.com/python-mechanize/mechanize,BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",bsd-3-clause,Permissive,750,False,False,2017-03-08T15:51:53Z,2025-08-17T20:16:49Z,2025-05-26T16:34:34Z,master,6545fbdc5bbc02d4846ddf1cf332ba619c8a2f95
autonomousvision,monosdf,autonomousvision/monosdf,Python,permissive,,,ok,https://github.com/autonomousvision/monosdf,MIT,MIT License,mit,Permissive,597,False,False,2022-06-02T11:53:42Z,2025-08-27T06:00:11Z,2023-05-07T00:14:27Z,main,12513009cd20a08b35ddc2c55a7e42da2c7baf43
0xdea,tactical-exploitation,0xdea/tactical-exploitation,Python,permissive,,,ok,https://github.com/0xdea/tactical-exploitation,MIT,MIT License,mit,Permissive,849,False,False,2017-09-16T11:46:22Z,2025-08-23T21:02:51Z,2024-07-16T08:09:16Z,master,7bbcb5d25852f428712c548a4e9e75991e67be28
locuslab,deq,locuslab/deq,Python,permissive,,,ok,https://github.com/locuslab/deq,MIT,MIT License,mit,Permissive,758,False,False,2019-08-06T19:07:27Z,2025-08-25T05:33:01Z,2022-07-04T02:25:25Z,master,1fb7059d6d89bb26d16da80ab9489dcc73fc5472
autonomousvision,stylegan-xl,autonomousvision/stylegan-xl,Python,permissive,,,ok,https://github.com/autonomousvision/stylegan-xl,MIT,MIT License,mit,Permissive,983,False,False,2022-02-01T20:11:25Z,2025-08-08T01:02:10Z,2024-06-24T19:12:57Z,main,4241ff9cfeb69d617427107a75d69e9d1c2d92f2
rails-api,rails-api,rails-api/rails-api,Ruby,permissive,,,ok,https://github.com/rails-api/rails-api,MIT,MIT License,mit,Permissive,5149,False,False,2012-03-17T14:39:31Z,2025-08-11T20:30:51Z,2021-05-02T19:31:04Z,master,91c6c35a3babfcec535e7e2469eca8aa49289b4a
fetlife,rollout,fetlife/rollout,Ruby,permissive,,,ok,https://github.com/fetlife/rollout,MIT,MIT License,mit,Permissive,2894,False,False,2010-07-18T04:25:36Z,2025-08-25T16:24:36Z,2025-08-06T12:57:15Z,master,9c688b71ba93313a1a24507868043514449c1652
ankane,blazer,ankane/blazer,Ruby,permissive,,,ok,https://github.com/ankane/blazer,MIT,MIT License,mit,Permissive,4712,False,False,2014-10-01T04:54:55Z,2025-08-27T14:25:44Z,2025-07-15T22:13:18Z,master,312dce4094a6e502ec3412a561d44a51c621b8a8
bibendi,dip,bibendi/dip,Ruby,permissive,,,ok,https://github.com/bibendi/dip,MIT,MIT License,mit,Permissive,1304,False,False,2016-10-06T04:56:38Z,2025-08-27T12:10:24Z,2024-12-25T09:38:57Z,master,b127ce8ae1d501ec92c4972728567b8d4d4d3b7f
tenex,rails-assets,tenex/rails-assets,Ruby,permissive,,,ok,https://github.com/tenex/rails-assets,MIT,MIT License,mit,Permissive,1626,False,False,2013-07-06T17:09:37Z,2025-08-17T18:52:38Z,2022-07-29T22:03:34Z,master,0fa06c6adb54a493b7e3786d4f28893a0df04ce8
SimonTeixidor,ease,SimonTeixidor/ease,Rust,permissive,,,ok,https://github.com/SimonTeixidor/ease,MIT,MIT License,mit,Permissive,78,False,False,2015-07-12T00:01:20Z,2025-02-07T10:34:34Z,2017-06-25T13:49:12Z,master,ef651daa1e5fd7d2e6884e6cd8d5a4a11f32f194
BurntSushi,winapi-util,BurntSushi/winapi-util,Rust,permissive,,,ok,https://github.com/BurntSushi/winapi-util,Unlicense,The Unlicense,unlicense,Public-domain,71,False,False,2018-08-24T21:14:35Z,2025-08-19T21:01:42Z,2025-08-19T21:01:39Z,master,29a804c1a048429a4c35fd2c3f6b82f8495159df
vmware-labs,wasm-workers-server,vmware-labs/wasm-workers-server,Rust,permissive,,,ok,https://github.com/vmware-labs/wasm-workers-server,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,535,False,False,2022-10-10T09:29:34Z,2025-07-04T08:16:53Z,2024-06-02T19:18:22Z,main,918569779cbf60c008c9732e89bd5699e28ef57b
envio-cli,envio,envio-cli/envio,Rust,permissive,,,ok,https://github.com/envio-cli/envio,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,868,False,False,2023-03-20T13:32:54Z,2025-08-24T21:24:25Z,2024-10-16T08:12:27Z,main,5bf06bafb45e1d3bdec1a8365163cfdabcd00f22
Smithay,udev-rs,Smithay/udev-rs,Rust,permissive,,,ok,https://github.com/Smithay/udev-rs,MIT,MIT License,mit,Permissive,56,False,False,2017-12-03T19:31:06Z,2025-08-01T11:11:37Z,2025-01-23T10:41:39Z,master,ba521299ca8462e4b09df577fc46fbcacb439c87
jakobhellermann,bevycheck,jakobhellermann/bevycheck,Rust,permissive,,,ok,https://github.com/jakobhellermann/bevycheck,MIT,MIT License,mit,Permissive,84,False,False,2021-03-10T15:46:17Z,2024-11-11T07:56:25Z,2023-03-07T20:32:23Z,main,ed3cb6c089f81e47dd473ed69de8380b0604286a
svix,svix-webhooks,svix/svix-webhooks,Rust,permissive,,,ok,https://github.com/svix/svix-webhooks,MIT,MIT License,mit,Permissive,2869,False,False,2021-02-25T13:49:38Z,2025-08-26T17:40:58Z,2025-08-27T14:06:28Z,main,450f4525a86438fd68b1e1f2034c418327eccac2
ChillFish8,lust,ChillFish8/lust,Rust,permissive,,,ok,https://github.com/ChillFish8/lust,MIT,MIT License,mit,Permissive,418,False,False,2021-05-28T17:39:00Z,2025-08-25T08:03:42Z,2023-11-12T12:59:11Z,master,259e88632f726466f12daad2897a809057dc95f1
frectonz,sql-studio,frectonz/sql-studio,Rust,permissive,,,ok,https://github.com/frectonz/sql-studio,MIT,MIT License,mit,Permissive,3272,False,False,2024-06-11T18:32:36Z,2025-08-27T14:27:04Z,2025-08-10T09:34:04Z,main,01b164869916e0402edb169a7fee07ac643b3aa7
noahbald,oxvg,noahbald/oxvg,Rust,permissive,,,ok,https://github.com/noahbald/oxvg,MIT,MIT License,mit,Permissive,464,False,False,2024-02-17T04:13:14Z,2025-08-22T15:38:32Z,2025-06-24T09:04:08Z,main,be53635497782a89eecf8efb24b732ae47929226
blunt-instruments,MevWallet,blunt-instruments/MevWallet,Rust,permissive,,,ok,https://github.com/blunt-instruments/MevWallet,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,154,False,False,2023-01-06T18:28:31Z,2025-05-15T23:26:25Z,2023-03-12T17:35:35Z,main,82a34d4deb595f587be9517614eb7c367c920121
slint-ui,document-features,slint-ui/document-features,Rust,permissive,,,ok,https://github.com/slint-ui/document-features,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,184,False,False,2022-02-01T09:24:13Z,2025-08-21T12:36:25Z,2025-03-27T22:20:05Z,master,bb0dea8b10c642978c1f797c6942dcc72cfd5eac
0xAlcibiades,mev-bundle-generator,0xAlcibiades/mev-bundle-generator,Rust,permissive,,,ok,https://github.com/0xAlcibiades/mev-bundle-generator,MIT,MIT License,mit,Permissive,675,False,False,2022-08-08T17:52:06Z,2025-08-02T15:44:46Z,2022-08-11T21:17:41Z,master,017b460455b5dbea45e7d36d14570c9ebc6f0bc4
George-Miao,qbit,George-Miao/qbit,Rust,permissive,,,ok,https://github.com/George-Miao/qbit,MIT,MIT License,mit,Permissive,53,False,False,2023-04-10T04:56:05Z,2025-08-14T15:57:56Z,2025-08-14T15:57:52Z,master,6d01044ded2209e892917ba5aa13c8dbed4e68f5
oxidecomputer,iddqd,oxidecomputer/iddqd,Rust,permissive,,,ok,https://github.com/oxidecomputer/iddqd,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,275,False,False,2025-04-01T00:27:01Z,2025-08-27T03:28:34Z,2025-08-27T03:28:32Z,main,8a9421817f1d0921a08fb00c27e2faeca4eae42b
orochi-network,orochimaru,orochi-network/orochimaru,Rust,permissive,,,ok,https://github.com/orochi-network/orochimaru,Apache-2.0,Apache License 2.0,apache-2.0,Permissive,78,False,False,2022-04-05T08:46:33Z,2025-07-20T08:35:58Z,2025-02-17T10:10:51Z,main,dfb9a9f28d2f2a0beab5a262205afd86d37c03da
